,content,label
984,"Ну давайте-давайте. Осуждайте меня за то, что мне понравилось. И пока вы этим маетесь, мне эта история нравится.Да, пошлая. Да, жесткая. Но мне было интересно и приятно это читать из-за стиля и подбора слов.Это было по особенному красиво и эмоционально.Персонажи не плоские, они раскрываются по разному и никого не обеделили.Буду читать продолжение...",5.0
985,"Тяжело что-то говорить о всеми признанных книгах и авторах, но с первых страниц я была уверена, что мне не зайдет и  я заброшу книгу на середине. Постоянно меняющийся движняк в сюжете, хотя вроде ты уже и понимаешь все что происходит, вызывает какое-то состояние потерянности. Включение всех этих фантастических историй в обычную жизнь мальчика вообще дало для меня отсыл к Пелевину почему-то) но в конце книга порадовала конечно, особенно история с Душегубом - обожаю читать о погонях, когда сам перепрыгиваешь через строчки в ожидании ну чем же это кончится и одновременно осознаешь, что у тебя эсбилось дыхание как-будто ты сам только что бежал рядом с героем). Брэдбери безусловно мастер описания, очень легко было погрузиться в окружающую обстановку, но несмотря но все эту летнюю легкость и повествование от лица ребенка, конечно были и темные мысли (особенно о времени и его необратимости,смерти), которые как тучи заслоняли солнце. Местами было прям жестко, особенно когда дети не верили миленькой бабуле, что она тоже была девочкой.... это прям брррр... максимально неприятно и обидно было это читать. Как первое знакомство с автором книга не плоха, но не думаю, что рука потянется к ней вновь.",4.0
986,"Как сложно описать то, что является главной частью нашей души! Ведь в этих словах наша жизнь и душа.
Хотя Псалтырь я пока не дочитала, но на протяжении трёх месяцев или больше (каждый день) читаю регулярно. 
В этой книги его нет, но есть много достойной информации, которая поможет понять смысл. Многие строчки после данной книги и правда пошли легко, стал понятет смысл, по-другому стала смотреть и читать псалтырь. 
Я бы посоветовала начать читать вместе. 
Как и пластырь данная книга читается очень легко, а после неё на душе лёгкая свобода, снимается груз, по-другому смотришь на вещи. 
Книги, которые меняют жизнь! Лишь стоит открыть душу и поверить!",5.0
987,"Не смотря на то, что я влюблена в рок музыку, трэш-метал распробовать не могла очень долго. Было множество попыток слушать Металлику, но я никак не могла проникнуться ее творчеством. И вот прошлым летом дочитала биографию Битлов и не захотела останавливаться, переключившись на другую литературу. Не знаю что заставило меня скачать книгу о Металлика, но я начала ее читать. При чем это была не книга Уолла. Путаясь в незнакомых именах, к середине я уже была абсолютно покорена группой!И,конечно, наконец-таки к ней пришла и оценила ее творчество.Ну, а когда на мои глаза попалась инфа об очередной биографии от Мика Уолла, я просто бегом бежала в ближайший книжный! Во-первых, к тому моменту я уже буквально бредила этой гпуппой, проклиная себя за то что не пришла к ней раньше, а, во-вторых, ну никак не могла пропустить очередную книгу Мика. Пишет он просто прекрасно!Честно говоря, сначала я ожидала что будет одно сплошное описание безумств в пьяном угаре (судя по названию и метке 18+). Но книга получилась душевная. Местами драматичная, местами смешная, а местами даже сентиментальная. Короче говоря, товарищ Уолл не разочаровал. ps. А самую первую книженцию буду перечитывать, ибо теперь я ""в теме"".",5.0
988,"Мне нравятся детские детективы, я ничего не имею против книг для детей, но то, что мне довелось прочесть сейчас - муторная нудятина. Что бы вы понимали всю мою печаль и отчаяние - конца книги я с нетерпением ждала уже после первой главы.- язык сухой, невыразительный и совершенно не цепляющий;
- диалоги пустые, ни о чем;
- наигранность и преувеличение действий всюду;
- никакой логики героев;
- бредовые недомолвки;
- странный ""молодежный"" сленг; 
- шутки высосанные из пальца:
- полнейший сумбур.Начало безобиднейшее: девочка-одуванчик за какой-то инцидент (нигде не упоминается за какой) отчислена из своей школы, но неожиданно ей приходит письмо-приглашение из другой, далекой и загадочной, да к тому же сразу с предложением на должность помощника библиотекаря. Родители, долго не думая, хватаются за этот шанс, и счастливые столь быстрым решением проблемы, ссылают туда своего ребенка. С этого момента и начинаются все злоключения.У меня действительно много претензий к этой книге. Мне было откровенно скучно ее читать и возмущение с каждой страницей лишь росло. Но тем не менее, ближе к концу я втянулась. 
Мнение одназначное: не понравилось. Однако именно конец впечатление сгладил, и желание ругаться у меня пропало.
История рассчитана на возраст 8-13 лет.Прочитано в рамках клуба ""Белая сова"" (игра - закрома Белой совы)",0.0
989,"""Дельфин косулю полюбил
Нечеловеческой любовью...
И под косулю он косил,
И был косулей под водою.
Он отрастил себе рога,
И отпустил себе копыта.
А Гусман нам поставит два
Ведь тема в песне не раскрыта.""
 Фёдор Двинятин, КВНОб авторе как о блогере я узнала недавно, и просмотрела всего несколько видео, поэтому полноценным зрителем и знатоком её видеотворчества считаться не могу. Однако, формат 'Бесячий марафон' мне очень понравился, и я заметила, что некоторые другие буктьюберы решили его перенять.
О книге ровным счётом я тоже не знала ничего, просто увидела, что она выложена в сеть самим автором, и им же начитана. Мне просто захотелось её послушать. Несмотря на некоторые пробелы и нестыковки в начитке, слушалась книга легко, а вот содержание вызвало вопросы.
Итак, с первых же страниц читатель знакомится с главной героиней - ""шкурой"" Мариной. Нет, я никого не хочу оскорбить, она сама себя так называет. Может показаться, что она цинична и практична, ей не важны чувства, важно быть содержанкой и ни в чём не нуждаться, но это только с её слов. Но на деле же всё немного иначе.
Например, Марина часто говорит о том, что ей не интересна жизнь её партнёров, но при этом слишком часто рассуждает на тему метафорической жены своего спонсора, представляя её в разных образах. Удивительно, насколько может быть неинтересен человек, чтобы столько думать о его жизни. И подобных мелочей, где героиня противоречит сама себе, масса. У меня из-за этого возник диссонанс, возможно, автор хотел показать, что образ Марины, который она тщательно создавала, не вяжется никак с её внутренним Я, но если это так, то у автора это не совсем получилось. Вышло так, что Марина, будучи не слишком мудрой, и циничной только на словах, придумала себе себя и в это свято верила. Поэтому, когда всё изменилось, сказала себе 'ну, ок', и продолжила жить дальше. Я заметила, что её рассуждения об этом весьма поверхностны и состоят в основном из вопросов и восклицаний: ""О, а теперь мы едим яичницу на кухне. Что происходит, вообще?"" Но ответы на эти вопросы главной героиней не ищутся.
Отчего роман читается (слушается?) как дешёвая бульварщина? Из-за отсутствия сопереживания героям. Марина производит впечатление карикатуры на саму себя. Когда она произносит, что-то вроде: 'Ну будет другой мужик, другая квартира - ну и что?' не создаётся ощущение, что ей настолько легко это даётся. Мне кажется, что в целом завышенное чсв героини ей скорее мешает, чем помогает, потому что 'на словах я Лев Толстой, а на деле башмак простой', и, кстати, психологию мужскую она так и не изучила, раз до неё почти сразу не дошло, что её спонсор Тигран не женат, а очередной 'возлюбленный' сам её и подставит. Просто сама проницательность.
Кстати, о Тигране. Я, честно говоря, не очень понимаю, что его в Марине зацепило. Кого я обманываю, я абсолютно этого не понимаю. Устал от жизни такой? Так отдыхал от забот?.. Или надеялся приручить ради спортивного интереса?.. Было ясно, что у него к ней чувства, которые она в упор не замечала, но на какой почве они у него взошли - совершенно не ясно. Мы ведь встречаем его уже по уши влюблённым в свою музу. В книге ему под 70, он прожил жизнь, прошёл путь от торговли на рынке до нефтяного бизнеса, овдовел. Однако, чем-то она его зацепила, но чем - так и останется загадкой.
Кстати, мне часто хотелось сказать ""Не верю!"", когда речь шла о почтенном возрасте героя. Да, он выглядит умудрённым опытом, но только выглядит, раз в упор не замечает, как его партнёр и соратник Лекс относится к нему и его, хм, увлечению. Ему в радость простой семейный уют, у него своя отчасти трогательная семейная история, и дикое желание защищать и заботиться. Эдакий пожилой прекрасный принц. Нет, даже король - принцы слишком ненадёжны и молоды, в отличие от него. Однако, мотивация быть именно с Мариной остаётся за кадром... Было бы хорошо, если бы он, в силу опыта, разглядел в ней потенциал, хотя такого повода она ему не давала. Наоборот, дальше - больше.
После сцены, где всё закрутилось, мне хотелось долбиться башкой о стену от огромного количества вопросов. Потом к ним прибавился ещё десяток. А потом я просто прекратила ими задаваться.
Возможно, всё потому, что я понимаю замысел автора - он в том, чтобы раскрыть персонажей лучше, например, та же поездка к матери героини в родной город должна показать нам, как меняется её отношение к Тиграну, какой он сам человек, но если Тиграну худо-бедно веришь, ведь у него была семья и прочее, то вот Марина... Нет, меня не тронуло её вялое сопротивление тому, что щи-борщи - не про неё. Она же хотела являться воплощением той мысли, что добиться можно всего, главное - подход. Но тогда всё её сопротивление и прочий мусор не что иное, как пустопорожний провинциальный бред девочки, возомнившей себя бог знает кем, вырвавшись 'на свободу'. Кстати, также не возникло ощущение, что гг умеет себя правильно подавать, вопреки всем 'сюсюканьям', которые должны были указать нам на её умение обращаться с мужчинами. Да, автор показывает нам одинокое Маринино детство, когда была куча игрушек, но не было мамы, и это должно было показать нам, почему она такой выросла. Однако, увы, я сей историей не прониклась, возможно, потому, что рассказана она была как-то вскользь, мимоходом, и в целом на самом деле не объясняла весь этот напускной цинизм - кто у нас так не рос, если в девяностые родители вкалывали?..
После визита в родной город всё завертелось ещё пуще, но, поскольку исход сюжета уже в целом был понятен, интрига окончательно исчезла.
Твисты в конце, вихрем закрутившиеся вокруг бизнеса Тиграна, также оставили много вопросов. Особенно эпизод в отеле. Мне понравились мысли героини из разряда 'и что я буду делать', но рояль в кустах в виде любовника-скандалиста вызвал желание двинуть себе книгой по голове. Книги у меня не было, но я переслушала этот момент, чтобы удостовериться, что мне не послышалось. И фейспалмнула от души. Но эпизод с документами чуть ранее заставил меня фейспалмнуть ещё сильнее.
А конец сего творения сразил меня наповал.
Честно говоря, мне бы больше импонировали поступки Марины как прожжёного циника [если бы она им была] до конца. Чтобы она приняла бы опекунство и прочее, что на неё бы навесил Тигран, но без особенного рвения и тепла - как обязанность, долг, если угодно, помощь. Иначе всё слишком волшебно получилось: сим-салабим, и у нас уже не шлюха, что была вначале и о себе так отзывалась, а почтенная вдова, да ещё и с идеальным ребёнком. Чудо просто. Ничего, кроме содрогания, этот поворот не вызвал. А вот если бы она оставалась верна своему стержню, убеждению не слишком зависеть от тех, кто её обеспечивает, можно было бы сваять интересного персонажа. А так - она какая-то слишком поверхностная, плывёт по течению, и стержня в ней нет, несмотря на желание автора его как-то приписать. Думаю, героиня автору скорее не удалась, и в целом она, конечно, не классическая Мэри Сью, но далеко от неё, судя по концовке, не отошла. 
Я понимаю игру слов в названии романа и образе жизни самой героини. Думаю, автор желала показать, как свою циничную шкуру, что наросла за жизнь, героиня скидывает в конце романа. Но вышло, что героиня сбросила её слишком быстро и безболезненно, будто её и не было вовсе. Она рассталась со всем по воле обстоятельств, и неизвестно, что было бы, если бы она, будучи ""прекрасно знающей мужскую психологию"", не попала в переплёт, и Тиграну не пришлось бы её вытаскивать. Возможно, конечно, что автор так и хотела - создать главную героиню, которая будет всех бесить, но тем не менее изменится в конце, но и изменений я, честно говоря, не углядела. Точка её зрения изменилась только потому, что другой человек решил ей немного о себе рассказать, и всё, она растаяла. Никакого морального роста, кроме мыслей, мелькающих тут и там, замечено тоже не было.
Как-то невнятно вышло, предсказуемо. В некоторых своих обзорах Ю. Волкодав как раз говорит о том, что ей не хватает глубины или героиня слишком Мэри Сьюшная, но в итоге примерно то же мы наблюдаем в романе. Что, думаю, доказывает одно - критик не обязательно напишет хорошую книгу. Даже если он - писатель.",2.0
990,"Должна признать, со второго раза в начало книги въезжать куда легче и приятнее (что, в общем-то, очевидно). Я все еще люблю эту историю, но все еще люблю ее не на чистую десятку. Даже не знаю, что мешает. Вроде все при ней – захватывающий сюжет, раскрытые персонажи (хотя реально раскрыты из них пока всего четверо, а Джеспер и Уайлен просто… есть, но четыре – это больше, чем удается большинству янг эдалтовых книг, так что похлопаем), приятный слог, потрясающие флешбэки. Но для полного вау чего-то не хватает.Собсна, я мало что могу еще сказать. Любите «Одиннадцать друзей Оушена»? Здесь по сути такой же сюжет, только украсть надо не деньги, а человека, и похожая атмосфера – по крайней мере, в конце, где дело наконец-то доходит по похищения. Что я особенно люблю, так это то, что у героев случаются косяки и им приходится менять часть плана в процессе.И да, после второго прочтения я могу с уверенностью сказать, что моя любимая пара – это Нина и Маттиас. У Каза с Инеж есть свой шарм, но если б мне предложили выбрать, какой приквел написать Ли Бардуго – про жизнь Каза и Инеж в Бочке или про странствия Нины и Маттиаса по Фьерде, - я бы не задумалась ни на секунду. Это о чем-то да говорит.",4.5
991,"Как только у меня выдалось свободное время, я, наконец, схватила с полки ""Тихий омут"" и с головой окунулась в чтение. Первая часть мне так понравилась, что невольно на вторую у меня были большие надежды. И они оправдались. Я с неменьшим интересом следила за развитием событий, едва  могла оторваться от книги.Ари в этой части приходится несладко. Сам факт ее существования сбивает с толку все ""начальство"", но пока они решают, как же поступить с бессмертной душой, она не сидит на месте и пытается придумать, как выйти из складывающейся ситуации победителем. Получится ли у нее?Пожалуй, самым сложным было для меня вспомнить, что же было в предыдущей части. Со мной всегда так - если очень быстро прочту книгу, многие детали быстро выветриваются из памяти. Но по мере прочтения второй книги в голове постепенно всплывали детали сюжета, и составить общую картинку оказалось не так сложно. Не скажу, что она написана лучше, чем первая, но  определенно ей не уступает и остается на уровне. Читать так же интересно и захватывающе.Большую часть книги мы наблюдаем за своеобразным конфликтом между Ари и Люцианом, который, честно говоря, порой жутко раздражал, но был необходим. Я  понимала, почему брахион так себя ведет, но и постоянно оправдывать его действия непростым состоянием демона было сложно. И тут вроде к концу все, наконец, все вроде налаживается, а потом БАЦ!, и Диппель буквально убивает меня событиями в финале.Я закрыла книгу с громким ""ЧЕГООО?"" и тут же заказала третью, благо, она уже вышла (и сегодня я ее забрала). Не хочу откладывать, хочу продолжить чтение, ведь интересно, чем же все там разрешилось?",4.5
992,"Книга, которая вызвала очень двоякое впечатление. Вроде и история интересная, но при этом постоянно нагнетается и нагнетается в ней. 
Гг - ксенолингвист Тьяна. Её жизнь - сплошная трагедия. Сперва на Земле погибает вся её семья. Она, чтобы как-то пережить горе - отправляется в космос на поиски ""нового"". Но тут невезение: корабль при попытки возвращения попадает в черную дыру и оказывается неизвестно где. Они дрейфуют. Ресурсов не хватает. Народ потихоньку сходит с ума. 
В общем, к моменту, когда она сталкивается с Гг-м она единственная выжившая землянка. 
Гг-й - Джар - красив, мускулист, брутален, заботлив и вообще самый-самый по меркам Таяны. 
Из достоинств у Гг - большая грудь, сводящий с ума запах, на который ""встаёт"" у всех рантов и много яйцеклеток. 
Как-то я вообще не поняла вот этих всех метаний и страданий её по поводу: ""мои потенциальные дети"". Блин, как по мне это малая плата за спасение. Её же не заставляют спать с мужиками чужими для улучшения генофонда. Ну и если она планирует не больше 5 детей, то можно и поделиться. При чем, учитывая, что у рантов в обществе это нормальная практика. 
В конце стандартный хэппи-энд с детишками.",3.0
993,"Книга разочаровала. Я видела фильм и он меня оставил равнодушной. Была уверена, что книга всё восполнит с лихвой. А оказалось, что фильм даже как-то полнее. Книга написана так сухо и безэмоционально. Главная героиня выглядит ещё более глупо, чем есть на самом деле. И не вызывает сочуствия. Её понимаешь в какой-то мере, но не более того.
В каждой главе и по нескольку раз пишется о болезни. Зачем?! Мы и так поняли. Лучше бы подробнее о мотивах. И о других героях. 
Но кроме повторов упоминания болезни идут повторы внутреннего монолога Кэти. И выбор она делает не верный. И даже не тем, что тем самым подталкивает болезнь, а тем, что тем самым подводит отца, единственную подругу и полюбившего её парня. Хотя буквально пару страниц назад убеждала отца, что уже взрослая, понимает всю степень ответственности за свою жизнь и не надо её опекать.
Наверное, если бы это была единственная книга данного жанра, она могла бы понравиться мне больше. Но на фоне других, где герои прописаны более эмоционально и глубоко, она выглядит слишком поверхностной. Как черновик, который забыли доработать и отправили в издательство по ошибке.  Так что сама идея и герои хорошие и мне понравились, но вот воплощение этой самой идеи подкачало и нашло должного отклика в моей душе.Книга прочитана в рамках игр Killwish и Охота на снаркомонов",2.5
994,"Забавный сборник рассказов про то, как демиурги Шамбамбукли и Мазукта создают миры, творят мироздания, организовывают жизнь их обитателей, в перерывах предаются рассуждениям о тонкостях своей работы.Присутствуют отсылки на совершенно разные, но знакомые нам всем события, людей, легенды и истории. Между собой рассказы связаны только двумя творцами да механической канарейкой, что позволяет читать их вразнобой. За своей работой, за чаем, за игрой Шамбамбукли и Мазукта рассуждают о свои мирах и людях, которые их населяют. Рассуждают иронично, подмечая тонкости и особенности человеческой натуры. Мазукта более саркастичен и вообще прагматик и реалист, Шамбамбукли кажется более романтической натурой, верящий в идеалы и совершенство. Читается легко и быстро, но также легко можно словить передоз демиургов, так что лучше читать дозировано время от времени. Ну а после прочтения наслаждаться теплым послевкусием с нотками грусти.",4.0
995,"ЖАНР: воспитание через порицание, один против всех
О ЧЁМ: парень помог незнакомой старушке, чем вызвал огромное удивление у друзей.
ПОНРАВИЛОСЬ: поступок и невозмутимость главного героя. Прямо в тексте об этом не говорится, но мне кажется, что пацану было всё равно что о нём подумают.
РАЗОЧАРОВАЛО: Осеева пишет поучительные (скорее нравоучительные) книги, где разбирается хорошие и плохие поступки. Множество минирассказов читал ещё в школе и уже тогда они мне не нравились. Недавно запоем стал читать сборник рассказов, чтобы понять в чём дело и кажется я понял. Мерзкий мир. Дело в том, что в любом рассказе Осеевой герой живёт в мерзком мире, где главенствует зло и не понимание. Ценой невероятных усилий главный герой (или героиня) поступает хорошо. Вот в данном рассказе парень совершил обычный поступок, но встретил непонимание среди близких друзей. Тут напрашивается два вывода: либо парень тот ещё гад и никогда подобным образом не поступал, чем и вызвал удивление компании, или в Мире Осеевой подобным образом вообще нельзя поступать и парень обречён быть изгоем. Удивляются (причём не единожды) не прохожие, не чужие, а близкие друзья и значит такого он никогда не делал...
Чтобы было понятно о чём я говорю сравните этот маленький рассказ и повесть ""Тимур и его команда"" где пацаны помогали одиноким старушкам. Всем в повести было понятно и близко поступки тимуровцев. Даже мне были понятны и близки хотя я жил в другое время. А тут удивление и вопросы.
Недосказанность. Ещё одна особенность произведений Осеевой, которую я просто ненавижу - недосказанность. В самый кульминационный момент (в этом рассказе - это объяснение героя) рассказ заканчивается. Типа победил всех и всех выше на целую голову... а вот и нет. Мне не хватило реакции друзей, когда они поняли, что сделал парень. Это прояснит ситуацию и покажет с кем дружит парень (скажи кто твой друг и я скажу кто ты) Удивились, посмеялись или похвалили и устыдились. Не люблю недосказанности.
Это не просто старушка, а случай, который выбивается из обыденных вещей, а как хочется чтобы хорошие поступки воспринимались обыденно и даже не замечались. У меня есть друг, которому я до сих пор не могу объяснить почему нельзя оставлять свои вещи без присмотра. Он не понимает, что значит воровать. Вот словом вообще. ""Зачем?"" и всё. Самое интересное, что с его простотой его ни разу не обокрали и даже не облапошили. Был случай, но он считает, что это люди ошиблись и взяли по ошибке не своё. Просто не понимает другое объяснение, потому что сам очень честный и добрый.
КОМУ ХОЧЕТСЯ ПОСОВЕТОВАТЬ: кто никогда никому не помогал просто так.",4.5
996,"Сегодня, перечитывая бабушкины письма (забавно, что она называла меня Флорой), я ещё раз убедилась в том, как важно освободиться от убеждений, ведущих к грусти. Как много людей, которые проносят боль через отмеренное им время - мучаются чувством вины, не позволяя себе быть счастливыми.Получилась история о сильной женщине, которая старается быть счастливой и честной перед собой; история о том, как человек свободен и может уйти в любой момент, и именно это укрепляет его желание остаться.Это история о выборе собственного пути, об ошибках и их последствиях. О жизни как она есть.Через неделю после прочтения этой книги я поняла, что меня мучило всё это время. Это был немой вопрос: почему же эти письма были адресованы внучке, а не дочке? И почему в итоге их прочитала именно внучка, а дочь на момент встречи уже умерла? Хотя последний ответ понятен: внучка никогда бы не узнала адрес бабушки, если бы мать не поняла, что умирает...",5.0
997,Долго искала и хотела прочесть. Люблю отели и путешествия. Но Юнис Теймурханлы пишет об отелях лучше...,3.0
998,"Первое, о чем я должна предупредить: аннотация ВООБЩЕ не передает суть того пи*деца, который тут творится. Если вы ждете добрую историю о том, как команда лохов вместе с главным героем находит общий язык и тащит на чемпионате, раскрывая «страшные» тайны прошлого в стиле «меня в детстве папа один раз ударил», а на заднем плане милая гейская романтическая линия, то вам жестко не сюда.Вам сюда, если вы хотите прочитать книжку, где все персонажи либо законченные параноики, либо отбитые на всю голову отморозки, где первый план сюжета – это мафиозно-якудзовские разборки, в которые герои угодили по праву рождения, и только второй – спорт (кстати, к чему его тут обозвали экси, непонятно, по мне, так обычный лакросс, только игроков меньше). Романтической линии здесь, кстати, пока нет, но я умудрилась пошипперить две парочки, которые каноном не станут, и лишь под самый конец начало искрить между будущей главной парой. Но зато так, что мама не горюй.Меня, честно говоря, иногда наглухо убивала логика главного героя, который спускал товарищам по команде такую лютую жесть (за которую можно сесть в тюрьму), что на его месте я бы драпала оттуда так, что только пятки бы сверкали. Но потом я заставляла себя вспомнить его бэкграунд и понимала, что да, его же никто не пытался прирезать или пристрелить, а значит, они почти друзья.У всех героев тут КРАЙНЕ нездоровые отношения, но в то же время это самое нормальное, что у них вообще может быть. Живя в таком психованном мире, они изо всех сил пытаются построить нечто похожее на доверие и семью, безнадежно сломанное и испорченное, как и они сами, но упрямо прущее назло всем препятствиям. И это заслуживает уважения.Было ли это странно? Чертовски. Было ли это круто? Тысячу раз да. Прочитала за день, не в силах оторваться, и мне нужна новая доза. Чувствую, что в следующей книге пойдет уже настоящее МЯСО. Если хотите, читайте на свой страх и риск, а я уже открываю «Короля Воронов».P.S. Моими любимчиками стали Никки и Нил. Эндрю пока слишком отбитый, Кевина жалко, но он какой-то слабак. Остальные скорее массовка.P.P.S. У оценки есть шанс подняться хоть до пятерки, если мне в следующих частях адекватно объяснят, почему Нил и Кевин (и все вокруг них ТОЖЕ) верят, что Эндрю, обыкновенный псих на таблетках без связей в криминальном мире, защитит их от американской и японской мафии лучше, чем полиция.",4.0
